record_id,name,address,city,state,zipCode,phoneNumber,phoneNumber2,email,email2,totalBeds,availableBeds,serviceCountyOrArea,grantFiscalYear,visn,fain,addressVerified,description,notes,source_url,sourceDataset
SSVF26-SA-05476,Nation's Finest,,,NV,,(928) 350-8335,(928) 227-3590,tisakson@nationsfinest.org,nwood@nationsfinest.org,,,Sacramento County (CA),2026,VISN 21: Sierra Pacific Network;VISN 22: Desert Pacific Healthcare Network,25-ZZ-158,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05477,Nation's Finest,,,NV,,(928) 350-8335,(928) 227-3590,tisakson@nationsfinest.org,nwood@nationsfinest.org,,,San Benito County (CA),2026,VISN 21: Sierra Pacific Network;VISN 22: Desert Pacific Healthcare Network,25-ZZ-158,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05478,Nation's Finest,,,NV,,(928) 350-8335,(928) 227-3590,tisakson@nationsfinest.org,nwood@nationsfinest.org,,,San Mateo County (CA),2026,VISN 21: Sierra Pacific Network;VISN 22: Desert Pacific Healthcare Network,25-ZZ-158,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05479,Nation's Finest,,,NV,,(928) 350-8335,(928) 227-3590,tisakson@nationsfinest.org,nwood@nationsfinest.org,,,Santa Clara County (CA),2026,VISN 21: Sierra Pacific Network;VISN 22: Desert Pacific Healthcare Network,25-ZZ-158,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05480,Nation's Finest,,,NV,,(928) 350-8335,(928) 227-3590,tisakson@nationsfinest.org,nwood@nationsfinest.org,,,Santa Cruz County (CA),2026,VISN 21: Sierra Pacific Network;VISN 22: Desert Pacific Healthcare Network,25-ZZ-158,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05481,Nation's Finest,,,NV,,(928) 350-8335,(928) 227-3590,tisakson@nationsfinest.org,nwood@nationsfinest.org,,,Shasta County (CA),2026,VISN 21: Sierra Pacific Network;VISN 22: Desert Pacific Healthcare Network,25-ZZ-158,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05482,Nation's Finest,,,NV,,(928) 350-8335,(928) 227-3590,tisakson@nationsfinest.org,nwood@nationsfinest.org,,,Sierra County (CA),2026,VISN 21: Sierra Pacific Network;VISN 22: Desert Pacific Healthcare Network,25-ZZ-158,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05483,Nation's Finest,,,NV,,(928) 350-8335,(928) 227-3590,tisakson@nationsfinest.org,nwood@nationsfinest.org,,,Siskiyou County (CA),2026,VISN 21: Sierra Pacific Network;VISN 22: Desert Pacific Healthcare Network,25-ZZ-158,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05484,Nation's Finest,,,NV,,(928) 350-8335,(928) 227-3590,tisakson@nationsfinest.org,nwood@nationsfinest.org,,,Solano County (CA),2026,VISN 21: Sierra Pacific Network;VISN 22: Desert Pacific Healthcare Network,25-ZZ-158,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05485,Nation's Finest,,,NV,,(928) 350-8335,(928) 227-3590,tisakson@nationsfinest.org,nwood@nationsfinest.org,,,Sonoma County (CA),2026,VISN 21: Sierra Pacific Network;VISN 22: Desert Pacific Healthcare Network,25-ZZ-158,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05486,Nation's Finest,,,NV,,(928) 350-8335,(928) 227-3590,tisakson@nationsfinest.org,nwood@nationsfinest.org,,,Sutter County (CA),2026,VISN 21: Sierra Pacific Network;VISN 22: Desert Pacific Healthcare Network,25-ZZ-158,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05487,Nation's Finest,,,NV,,(928) 350-8335,(928) 227-3590,tisakson@nationsfinest.org,nwood@nationsfinest.org,,,Tehama County (CA),2026,VISN 21: Sierra Pacific Network;VISN 22: Desert Pacific Healthcare Network,25-ZZ-158,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05488,Nation's Finest,,,NV,,(928) 350-8335,(928) 227-3590,tisakson@nationsfinest.org,nwood@nationsfinest.org,,,Trinity County (CA),2026,VISN 21: Sierra Pacific Network;VISN 22: Desert Pacific Healthcare Network,25-ZZ-158,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05489,Nation's Finest,,,NV,,(928) 350-8335,(928) 227-3590,tisakson@nationsfinest.org,nwood@nationsfinest.org,,,Yolo County (CA),2026,VISN 21: Sierra Pacific Network;VISN 22: Desert Pacific Healthcare Network,25-ZZ-158,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05490,Nation's Finest,,,NV,,(928) 350-8335,(928) 227-3590,tisakson@nationsfinest.org,nwood@nationsfinest.org,,,Yuba County (CA),2026,VISN 21: Sierra Pacific Network;VISN 22: Desert Pacific Healthcare Network,25-ZZ-158,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05491,Nation's Finest,,,NV,,(928) 350-8335,(928) 227-3590,tisakson@nationsfinest.org,nwood@nationsfinest.org,,,Carson City (NV),2026,VISN 21: Sierra Pacific Network;VISN 22: Desert Pacific Healthcare Network,25-ZZ-158,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05492,Nation's Finest,,,NV,,(928) 350-8335,(928) 227-3590,tisakson@nationsfinest.org,nwood@nationsfinest.org,,,Churchill County (NV),2026,VISN 21: Sierra Pacific Network;VISN 22: Desert Pacific Healthcare Network,25-ZZ-158,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05493,Nation's Finest,,,NV,,(928) 350-8335,(928) 227-3590,tisakson@nationsfinest.org,nwood@nationsfinest.org,,,Clark County (NV),2026,VISN 21: Sierra Pacific Network;VISN 22: Desert Pacific Healthcare Network,25-ZZ-158,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05494,Nation's Finest,,,NV,,(928) 350-8335,(928) 227-3590,tisakson@nationsfinest.org,nwood@nationsfinest.org,,,Douglas County (NV),2026,VISN 21: Sierra Pacific Network;VISN 22: Desert Pacific Healthcare Network,25-ZZ-158,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05495,Nation's Finest,,,NV,,(928) 350-8335,(928) 227-3590,tisakson@nationsfinest.org,nwood@nationsfinest.org,,,Elko County (NV),2026,VISN 21: Sierra Pacific Network;VISN 22: Desert Pacific Healthcare Network,25-ZZ-158,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05496,Nation's Finest,,,NV,,(928) 350-8335,(928) 227-3590,tisakson@nationsfinest.org,nwood@nationsfinest.org,,,Eureka County (NV),2026,VISN 21: Sierra Pacific Network;VISN 22: Desert Pacific Healthcare Network,25-ZZ-158,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05497,Nation's Finest,,,NV,,(928) 350-8335,(928) 227-3590,tisakson@nationsfinest.org,nwood@nationsfinest.org,,,Humboldt County (NV),2026,VISN 21: Sierra Pacific Network;VISN 22: Desert Pacific Healthcare Network,25-ZZ-158,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05498,Nation's Finest,,,NV,,(928) 350-8335,(928) 227-3590,tisakson@nationsfinest.org,nwood@nationsfinest.org,,,Lander County (NV),2026,VISN 21: Sierra Pacific Network;VISN 22: Desert Pacific Healthcare Network,25-ZZ-158,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05499,Nation's Finest,,,NV,,(928) 350-8335,(928) 227-3590,tisakson@nationsfinest.org,nwood@nationsfinest.org,,,Lyon County (NV),2026,VISN 21: Sierra Pacific Network;VISN 22: Desert Pacific Healthcare Network,25-ZZ-158,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05500,Nation's Finest,,,NV,,(928) 350-8335,(928) 227-3590,tisakson@nationsfinest.org,nwood@nationsfinest.org,,,Mineral County (NV),2026,VISN 21: Sierra Pacific Network;VISN 22: Desert Pacific Healthcare Network,25-ZZ-158,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05501,Nation's Finest,,,NV,,(928) 350-8335,(928) 227-3590,tisakson@nationsfinest.org,nwood@nationsfinest.org,,,Pershing County (NV),2026,VISN 21: Sierra Pacific Network;VISN 22: Desert Pacific Healthcare Network,25-ZZ-158,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05502,Nation's Finest,,,NV,,(928) 350-8335,(928) 227-3590,tisakson@nationsfinest.org,nwood@nationsfinest.org,,,Storey County (NV),2026,VISN 21: Sierra Pacific Network;VISN 22: Desert Pacific Healthcare Network,25-ZZ-158,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05503,Nation's Finest,,,NV,,(928) 350-8335,(928) 227-3590,tisakson@nationsfinest.org,nwood@nationsfinest.org,,,Washoe County (NV),2026,VISN 21: Sierra Pacific Network;VISN 22: Desert Pacific Healthcare Network,25-ZZ-158,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05504,Nation's Finest,,,NV,,(928) 350-8335,(928) 227-3590,tisakson@nationsfinest.org,nwood@nationsfinest.org,,,White Pine County (NV),2026,VISN 21: Sierra Pacific Network;VISN 22: Desert Pacific Healthcare Network,25-ZZ-158,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05505,Volunteers of America of North Louisiana,,,AR,,(870) 275-4066,,SSVF@voanorthla.org,,,,Arkansas County (AR),2026,VISN 16: South Central VA Health Care Network,26-AR-470,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05506,Volunteers of America of North Louisiana,,,AR,,(870) 275-4066,,SSVF@voanorthla.org,,,,Ashley County (AR),2026,VISN 16: South Central VA Health Care Network,26-AR-470,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05507,Volunteers of America of North Louisiana,,,AR,,(870) 275-4066,,SSVF@voanorthla.org,,,,Bradley County (AR),2026,VISN 16: South Central VA Health Care Network,26-AR-470,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05508,Volunteers of America of North Louisiana,,,AR,,(870) 275-4066,,SSVF@voanorthla.org,,,,Calhoun County (AR),2026,VISN 16: South Central VA Health Care Network,26-AR-470,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05509,Volunteers of America of North Louisiana,,,AR,,(870) 275-4066,,SSVF@voanorthla.org,,,,Chicot County (AR),2026,VISN 16: South Central VA Health Care Network,26-AR-470,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05510,Volunteers of America of North Louisiana,,,AR,,(870) 275-4066,,SSVF@voanorthla.org,,,,Clark County (AR),2026,VISN 16: South Central VA Health Care Network,26-AR-470,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05511,Volunteers of America of North Louisiana,,,AR,,(870) 275-4066,,SSVF@voanorthla.org,,,,Cleveland County (AR),2026,VISN 16: South Central VA Health Care Network,26-AR-470,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05512,Volunteers of America of North Louisiana,,,AR,,(870) 275-4066,,SSVF@voanorthla.org,,,,Dallas County (AR),2026,VISN 16: South Central VA Health Care Network,26-AR-470,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05513,Volunteers of America of North Louisiana,,,AR,,(870) 275-4066,,SSVF@voanorthla.org,,,,Desha County (AR),2026,VISN 16: South Central VA Health Care Network,26-AR-470,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05514,Volunteers of America of North Louisiana,,,AR,,(870) 275-4066,,SSVF@voanorthla.org,,,,Drew County (AR),2026,VISN 16: South Central VA Health Care Network,26-AR-470,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05515,Volunteers of America of North Louisiana,,,AR,,(870) 275-4066,,SSVF@voanorthla.org,,,,Hempstead County (AR),2026,VISN 16: South Central VA Health Care Network,26-AR-470,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05516,Volunteers of America of North Louisiana,,,AR,,(870) 275-4066,,SSVF@voanorthla.org,,,,Howard County (AR),2026,VISN 16: South Central VA Health Care Network,26-AR-470,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05517,Volunteers of America of North Louisiana,,,AR,,(870) 275-4066,,SSVF@voanorthla.org,,,,Jefferson County (AR),2026,VISN 16: South Central VA Health Care Network,26-AR-470,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05518,Volunteers of America of North Louisiana,,,AR,,(870) 275-4066,,SSVF@voanorthla.org,,,,Lincoln County (AR),2026,VISN 16: South Central VA Health Care Network,26-AR-470,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05519,Volunteers of America of North Louisiana,,,AR,,(870) 275-4066,,SSVF@voanorthla.org,,,,Nevada County (AR),2026,VISN 16: South Central VA Health Care Network,26-AR-470,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05520,Volunteers of America of North Louisiana,,,AR,,(870) 275-4066,,SSVF@voanorthla.org,,,,Ouachita County (AR),2026,VISN 16: South Central VA Health Care Network,26-AR-470,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05521,Volunteers of America of North Louisiana,,,AR,,(870) 275-4066,,SSVF@voanorthla.org,,,,Phillips County (AR),2026,VISN 16: South Central VA Health Care Network,26-AR-470,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05522,Volunteers of America of North Louisiana,,,AR,,(870) 275-4066,,SSVF@voanorthla.org,,,,Pike County (AR),2026,VISN 16: South Central VA Health Care Network,26-AR-470,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05523,Volunteers of America of North Louisiana,,,AR,,(870) 275-4066,,SSVF@voanorthla.org,,,,Union County (AR),2026,VISN 16: South Central VA Health Care Network,26-AR-470,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05524,"Volunteers of America Southeast, Inc.",,,GA,,(478) 919-2377,,ssvf@voase.org,,,,Chattooga County (GA),2026,VISN 7: VA Southeast Network,26-GA-471,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05525,"Volunteers of America Southeast, Inc.",,,GA,,(478) 919-2377,,ssvf@voase.org,,,,Clay County (GA),2026,VISN 7: VA Southeast Network,26-GA-471,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05526,"Volunteers of America Southeast, Inc.",,,GA,,(478) 919-2377,,ssvf@voase.org,,,,Dawson County (GA),2026,VISN 7: VA Southeast Network,26-GA-471,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05527,"Volunteers of America Southeast, Inc.",,,GA,,(478) 919-2377,,ssvf@voase.org,,,,Fannin County (GA),2026,VISN 7: VA Southeast Network,26-GA-471,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05528,"Volunteers of America Southeast, Inc.",,,GA,,(478) 919-2377,,ssvf@voase.org,,,,Gilmer County (GA),2026,VISN 7: VA Southeast Network,26-GA-471,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05529,"Volunteers of America Southeast, Inc.",,,GA,,(478) 919-2377,,ssvf@voase.org,,,,Gordon County (GA),2026,VISN 7: VA Southeast Network,26-GA-471,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05530,"Volunteers of America Southeast, Inc.",,,GA,,(478) 919-2377,,ssvf@voase.org,,,,Habersham County (GA),2026,VISN 7: VA Southeast Network,26-GA-471,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05531,"Volunteers of America Southeast, Inc.",,,GA,,(478) 919-2377,,ssvf@voase.org,,,,Haralson County (GA),2026,VISN 7: VA Southeast Network,26-GA-471,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05532,"Volunteers of America Southeast, Inc.",,,GA,,(478) 919-2377,,ssvf@voase.org,,,,Heard County (GA),2026,VISN 7: VA Southeast Network,26-GA-471,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-05533,"Volunteers of America Southeast, Inc.",,,GA,,(478) 919-2377,,ssvf@voase.org,,,,Jasper County (GA),2026,VISN 7: VA Southeast Network,26-GA-471,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
